,1075,1075_,1076,1076_,1077,1077_,1125,1125_,1126,1126_,1127,1127_,1128,1128_,1129,1129_,1130,1130_,1131,1131_,1132,1132_,1172,1172_,1173,1173_,1174,1174_,1175,1175_,1176,1176_,1177,1177_,1178,1178_,1179,1179_,1180,1180_,1181,1181_,1182,1182_,1183,1183_,1184,1184_,1221,1221_,1222,1222_,1223,1223_,1224,1224_,1225,1225_,1227,1227_,1228,1228_,1229,1229_,1230,1230_,1231,1231_,1232,1232_,1233,1233_,1234,1234_,1235,1235_,1272,1272_,1273,1273_,1274,1274_,1278,1278_,1279,1279_,1280,1280_,1281,1281_,1282,1282_,1283,1283_,1284,1284_,1285,1285_,1286,1286_,1287,1287_,1326,1326_,1327,1327_,1331,1331_,1332,1332_,1333,1333_,1334,1334_,1335,1335_,1336,1336_,1337,1337_,1338,1338_,1339,1339_,1376,1376_,1377,1377_,1378,1378_,1380,1380_,1382,1382_,1383,1383_,1384,1384_,1385,1385_,1386,1386_,1387,1387_,1388,1388_,1389,1389_,1390,1390_,1426,1426_,1431,1431_,1434,1434_,1435,1435_,1436,1436_,1437,1437_,1438,1438_,1439,1439_,1441,1441_,1442,1442_,1480,1480_,1482,1482_,1483,1483_,1530,1530_,1532,1532_,1533,1533_,1580,1580_,1630,1630_,1684,1684_,1733,1733_,1734,1734_,1783,1783_,2068,2068_,2069,2069_,2118,2118_,2119,2119_,2168,2168_
2016-05-01 10:00:00,51.0,63.743033727,156.0,174.964029948,117.0,92.282749176,58.0,61.3415273031,196.0,197.68754069,244.0,222.342419942,245.0,213.883178711,307.0,302.179255168,296.0,242.047879537,125.0,123.189763387,32.0,35.0194838842,13.0,7.0026752154,30.0,21.9785251617,42.0,26.745716095,15.0,10.8491230011,16.0,20.1556415558,166.0,182.884653727,312.0,275.103965759,456.0,452.807118734,534.0,503.760981242,737.0,677.122487386,486.0,434.151178996,186.0,131.744276683,29.0,26.2880878448,6.0,5.38326199849,10.0,10.5069696109,17.0,17.8944670359,37.0,26.8040574392,10.0,5.29669018586,156.0,134.815078735,352.0,303.861099243,498.0,438.772725423,710.0,587.596079508,563.0,580.156524658,571.0,701.577229818,555.0,543.030278524,588.0,467.238260905,246.0,195.150947571,11.0,9.04016772906,16.0,10.9602832794,10.0,6.86781303088,24.0,21.5586366653,56.0,42.3121248881,218.0,213.283810933,700.0,611.348866781,833.0,663.879079183,204.0,222.110539754,112.0,107.867758433,364.0,342.044270833,367.0,321.241622925,143.0,93.4374109904,9.0,18.0669153531,22.0,17.8705514272,71.0,56.102692922,371.0,392.238764445,656.0,586.681269328,472.0,461.473927816,122.0,115.104265849,105.0,89.9752464294,145.0,96.524781545,56.0,46.2515010834,14.0,10.5216735204,8.0,11.7230422497,10.0,8.16217645009,1.0,7.56933450699,12.0,7.27239696185,4.0,20.33872509,240.0,304.005391439,624.0,636.311920166,367.0,308.142237345,73.0,53.2939440409,70.0,43.1019484202,46.0,28.9623435338,31.0,20.0571554502,29.0,19.3534733454,0.0,7.28872776031,31.0,26.0786844889,10.0,9.94049143791,15.0,13.5482436816,60.0,42.7129446665,70.0,40.5505313873,15.0,13.5306814512,29.0,10.632737716,10.0,6.90140962601,14.0,7.42817997932,18.0,17.5682754517,43.0,19.8950675329,20.0,16.5360798836,33.0,22.1921278636,8.0,10.9496302605,20.0,14.3861177762,17.0,9.84550388654,9.0,7.83200542132,1.0,6.54597771168,7.0,5.60736588637,205.0,196.275235494,299.0,151.180260976,74.0,79.9748509725,12.0,9.14234987895,127.0,99.8889745076,37.0,27.1339731216,69.0,69.4583511353
2016-05-01 11:00:00,73.0,83.4432563782,169.0,211.193361918,109.0,112.655530294,75.0,76.3886782328,225.0,235.212888082,315.0,284.480987549,321.0,252.392501831,378.0,372.588643392,387.0,346.494262695,153.0,147.701520284,52.0,45.2041276296,12.0,7.92600162824,38.0,23.447356542,57.0,30.3822806676,9.0,11.8693200747,23.0,21.1899836858,252.0,201.651807149,419.0,366.88621521,599.0,561.07715861,793.0,619.692403158,964.0,843.157623291,615.0,510.756912231,189.0,141.848283132,45.0,28.9590829213,12.0,5.60651580493,10.0,10.5406277974,15.0,18.4322465261,49.0,29.1471385956,5.0,6.06171894073,171.0,169.756052653,436.0,372.618570964,571.0,481.382883708,812.0,696.590983073,756.0,707.494364421,1000.0,785.307403564,695.0,627.530110677,699.0,518.963165283,300.0,224.609400431,16.0,10.176257054,24.0,11.3424458504,21.0,7.97675617536,22.0,22.2172485987,48.0,44.5437285105,246.0,237.883857727,818.0,709.674713135,939.0,865.870218913,265.0,276.977958679,167.0,129.154404958,429.0,371.636082967,398.0,339.786534627,146.0,111.70719401,16.0,17.9610325495,28.0,19.4454112053,75.0,61.6099713643,444.0,454.273971558,656.0,653.312733968,572.0,549.89074707,142.0,127.869291941,109.0,97.9567756653,157.0,111.1603508,60.0,50.589419047,10.0,11.2725353241,9.0,9.73516007264,4.0,10.0783015887,10.0,7.38193273544,12.0,7.70720775922,11.0,17.8705825011,249.0,313.014984131,650.0,696.281270345,359.0,324.458099365,54.0,55.8752409617,73.0,45.6767896016,62.0,30.2625007629,24.0,20.8549723625,23.0,20.4003159205,3.0,6.74396371841,20.0,26.9982328415,4.0,11.1666040421,14.0,12.7140431404,59.0,47.0308214823,71.0,43.1583391825,21.0,13.4602840741,28.0,11.8555970987,9.0,6.84370191892,3.0,7.15116333961,13.0,16.2742067973,26.0,22.7914400101,21.0,18.3468062083,18.0,23.8234093984,7.0,10.7117438316,24.0,14.3072477976,12.0,9.85641344388,6.0,8.14914957682,10.0,6.8277674516,11.0,5.71233503024,270.0,211.8412323,255.0,205.662264506,113.0,99.3352572123,7.0,9.38139438629,99.0,111.831492106,31.0,35.0581874847,49.0,67.2159379323
2016-05-01 12:00:00,99.0,102.303641001,197.0,218.549196879,136.0,123.464749654,86.0,85.1181500753,234.0,253.330996195,337.0,330.244298299,383.0,322.442006429,477.0,413.105295817,456.0,400.272516886,172.0,168.475194295,61.0,59.7540314992,12.0,7.76055161158,29.0,23.4471387863,39.0,31.5750172933,11.0,11.7506752014,32.0,22.8844432831,234.0,273.43347168,509.0,446.756952922,747.0,634.876037598,871.0,721.008575439,1016.0,904.727915446,612.0,559.655263265,141.0,148.214360555,44.0,31.9999039968,6.0,6.38816483816,18.0,10.7889321645,18.0,18.1069378853,43.0,33.1677684784,8.0,6.53909929593,168.0,170.648302714,442.0,400.808832804,654.0,547.510172526,889.0,758.648061117,819.0,774.870178223,1085.0,849.170461019,700.0,677.96202596,720.0,596.335347493,297.0,253.169387817,9.0,11.0211594105,17.0,13.017149051,16.0,8.60175689061,17.0,21.4393313726,57.0,45.9777565002,240.0,244.81284078,809.0,761.390828451,1079.0,991.132486979,295.0,307.742950439,204.0,147.153322856,452.0,400.056396484,386.0,350.700480143,125.0,120.726020813,13.0,18.6448015372,27.0,19.6570207278,76.0,67.2775770823,486.0,467.039001465,716.0,667.181233724,720.0,651.597412109,176.0,140.483744303,108.0,106.871417999,134.0,120.194478353,82.0,54.6289685567,20.0,11.4006743431,8.0,9.99612792333,10.0,10.3426915805,8.0,7.63464808464,8.0,8.00122237206,15.0,17.4876418114,305.0,304.679992676,668.0,673.483164469,366.0,333.289316813,52.0,55.2492465973,43.0,47.1103922526,39.0,32.1664714813,12.0,20.240582943,20.0,19.7511755625,6.0,6.64742855231,37.0,24.6646378835,14.0,10.696322759,10.0,13.0417501132,50.0,46.524825414,40.0,43.7004063924,17.0,14.6028585434,14.0,12.5876687368,8.0,7.41698153814,3.0,7.32895453771,14.0,16.6983749072,25.0,19.1245889664,22.0,17.9006609917,11.0,19.8050928116,7.0,10.1148899396,22.0,14.3418003718,6.0,9.34493120511,6.0,7.66935698191,0.0,8.99413005511,10.0,6.61614227295,357.0,262.894599915,271.0,244.737879435,125.0,116.94342041,22.0,9.30825742086,149.0,150.509489695,46.0,40.5499426524,69.0,74.1939767202
2016-05-01 13:00:00,96.0,111.385964712,178.0,221.59660085,117.0,134.626579285,56.0,90.8499209086,249.0,257.649686178,333.0,339.509552002,350.0,346.953959147,403.0,425.263737996,469.0,449.610565186,169.0,187.375353495,67.0,69.8205305735,7.0,8.40820463498,27.0,23.6026277542,41.0,31.8593622843,17.0,12.8819100062,35.0,23.5568771362,302.0,308.115849813,516.0,506.035990397,671.0,656.405029297,870.0,730.587595622,1010.0,936.082244873,597.0,544.774597168,128.0,142.501110077,29.0,31.1634422938,7.0,6.78781334559,11.0,10.353849411,17.0,18.0505906741,38.0,34.4404322306,4.0,6.22731804848,174.0,175.310005188,400.0,402.274993896,602.0,543.428827922,782.0,741.895304362,756.0,770.384236654,907.0,838.37201945,708.0,673.229268392,666.0,590.955708822,288.0,249.403925578,9.0,10.5494719346,14.0,12.5946540038,13.0,9.08880813917,25.0,21.5849765142,34.0,45.7346159617,260.0,239.928749084,666.0,729.677907308,1063.0,1011.75286865,295.0,335.350972493,203.0,166.222122192,458.0,390.736292521,370.0,336.781122843,117.0,115.794626872,15.0,18.1780238152,12.0,21.6239169439,67.0,70.9838034312,496.0,465.995981852,747.0,673.370564779,759.0,680.542622884,164.0,153.750478109,124.0,108.377081553,131.0,116.648771922,64.0,59.8011798859,11.0,11.4386922518,5.0,9.90804735819,5.0,9.80495933692,10.0,7.93775590261,4.0,8.29801734289,13.0,18.4601828257,341.0,296.55670166,678.0,649.08320109,364.0,313.720952352,60.0,55.3096637726,59.0,48.3144734701,33.0,31.2639624278,11.0,17.4031359355,14.0,17.580335935,2.0,6.28646349907,20.0,24.1866019567,11.0,10.867153883,14.0,12.2454010646,33.0,45.8171399434,38.0,42.7723439535,13.0,13.6649033229,15.0,11.3292774359,5.0,7.17657264074,4.0,6.38599689802,11.0,14.9458889961,15.0,18.5540467898,14.0,15.9635518392,5.0,16.7529695829,9.0,8.66607864698,9.0,13.8390471141,4.0,8.48997608821,4.0,6.99443769455,12.0,7.98160203298,10.0,7.2783566316,234.0,281.8829422,248.0,267.57174174,156.0,146.840245565,4.0,9.38051994642,247.0,175.075256348,47.0,43.898466746,74.0,79.5495160421
2016-05-01 14:00:00,96.0,116.197065989,196.0,207.353981018,110.0,132.821750641,64.0,92.943049113,219.0,250.406318665,306.0,335.678319295,343.0,356.239512126,420.0,427.466771444,454.0,453.949834188,156.0,191.673802694,79.0,73.7206904093,3.0,7.88016621272,18.0,23.7945607503,32.0,31.7655560176,17.0,12.7936433156,21.0,25.8485927582,329.0,309.048156738,551.0,503.173380534,651.0,640.748667399,811.0,743.236002604,1008.0,919.802083333,494.0,518.883321126,98.0,130.779467265,31.0,30.3031857808,5.0,6.0990421772,8.0,10.4545461337,16.0,18.1996356646,18.0,33.8543977737,6.0,5.76693979899,160.0,173.407707214,364.0,386.599380493,535.0,529.540125529,677.0,722.960164388,766.0,768.659057617,907.0,849.334981283,710.0,675.459625244,611.0,582.045995076,266.0,245.068562826,11.0,11.6935502688,10.0,13.2532200813,5.0,9.44249773026,23.0,19.7691939672,45.0,43.2545401255,188.0,228.487927755,691.0,705.314361572,1170.0,1101.68758138,295.0,330.807240804,210.0,182.129305522,478.0,379.270884196,348.0,316.694229126,99.0,113.928206126,17.0,17.5552465916,10.0,22.5089910825,61.0,70.7668215434,498.0,448.717244466,694.0,654.850992839,725.0,686.807312012,149.0,156.762448629,117.0,110.032663981,96.0,116.986446381,53.0,59.3066374461,15.0,11.8672064145,6.0,9.6791185538,8.0,9.77346324921,7.0,7.52770384153,8.0,8.22045485179,18.0,17.148349762,287.0,283.340845744,683.0,632.897644043,317.0,292.417266846,76.0,50.8801746368,35.0,44.233268102,26.0,31.3517271678,15.0,17.4290987651,16.0,17.3523197174,5.0,6.03563110034,13.0,23.6872952779,8.0,11.1274439494,8.0,11.970527331,36.0,41.4099553426,28.0,37.8578344981,19.0,12.7093202273,7.0,12.2973433336,7.0,6.28560082118,3.0,5.90967122714,12.0,13.5843213399,10.0,17.33836778,16.0,13.1112677256,7.0,14.6580877304,3.0,7.84331083298,10.0,12.5625426769,7.0,6.72558009624,3.0,5.71680947145,20.0,9.01993783315,7.0,7.08023055394,301.0,314.61046346,308.0,301.374109904,184.0,163.519388835,34.0,9.96913218498,210.0,201.274121602,38.0,48.7857468923,88.0,87.1299031576
2016-05-01 15:00:00,102.0,107.72972997,189.0,203.016581217,99.0,118.137503306,44.0,85.6878725688,173.0,225.004048665,290.0,303.430104574,314.0,332.879582723,372.0,400.09413147,505.0,449.129140218,153.0,170.736422221,71.0,71.1755383809,5.0,5.72513834635,17.0,19.7526348432,15.0,27.4754152298,10.0,13.8441780408,20.0,22.2408806483,275.0,312.767705282,532.0,508.438501994,655.0,614.401163737,842.0,720.430847168,996.0,889.486765544,442.0,464.314234416,90.0,125.192414602,28.0,25.3056720098,3.0,5.58996232351,5.0,9.0883957545,15.0,15.8683183988,22.0,28.9698877335,7.0,5.24984983603,141.0,170.323839823,346.0,362.82506307,465.0,505.669036865,734.0,668.740814209,801.0,736.159128825,794.0,829.909901937,629.0,655.048634847,584.0,561.759841919,210.0,239.897214254,3.0,10.5439721743,10.0,11.2556720575,6.0,7.99297531446,16.0,17.7025756836,28.0,37.1903222402,182.0,202.892397563,630.0,667.388936361,1042.0,1088.51516724,251.0,324.204142253,227.0,177.515220642,398.0,366.787556966,313.0,308.38848877,89.0,104.823986053,8.0,17.7855185668,12.0,20.1487115224,57.0,61.1462987264,460.0,420.282089233,643.0,637.79679362,743.0,699.913462321,128.0,144.720184326,102.0,104.073263804,95.0,105.333798726,39.0,53.27709198,13.0,10.840567112,6.0,9.09861389796,3.0,8.92663224538,4.0,6.76888195674,10.0,7.95599444707,26.0,16.4282503128,278.0,262.272262573,591.0,603.984039307,286.0,285.643722534,33.0,48.7584489187,29.0,37.4323876699,29.0,26.6824175517,17.0,13.4920266469,11.0,13.7204767863,1.0,5.91142249107,23.0,18.742916743,10.0,9.43437830607,12.0,10.0018270016,27.0,36.4587100347,31.0,30.0595127741,10.0,11.47326231,4.0,8.55574909846,4.0,5.52546946208,2.0,4.75509520372,8.0,10.8764430682,5.0,12.5107485453,12.0,10.799741745,12.0,10.2978657087,2.0,6.58231115341,6.0,9.92020742098,1.0,5.15873265266,4.0,4.64073073864,39.0,9.6255911986,6.0,5.84614062309,312.0,330.480636597,320.0,302.536437988,202.0,161.940564473,26.0,11.3663434188,198.0,214.763247172,89.0,48.0682048798,85.0,87.6867980957
2016-05-01 16:00:00,91.0,98.9027239482,180.0,192.80300649,102.0,102.964800517,55.0,78.1427472432,193.0,199.816907247,282.0,265.754526774,343.0,271.168190002,383.0,342.201268514,508.0,417.140136719,143.0,165.307662964,87.0,64.8784770966,5.0,4.98114695152,10.0,17.7936236064,26.0,22.5750706991,10.0,12.4289043744,24.0,22.4378209114,296.0,301.72929891,588.0,467.754379272,639.0,573.810465495,835.0,670.44052124,969.0,830.303863525,495.0,432.643493652,100.0,102.496265411,42.0,20.9200487137,2.0,3.91337960958,16.0,8.09732600053,17.0,15.125735124,18.0,25.4584903717,3.0,4.75578119357,149.0,165.891937256,378.0,340.663548787,498.0,450.041325887,682.0,634.529907227,779.0,710.502176921,907.0,807.422627767,650.0,605.482371012,561.0,528.921437581,235.0,216.973927816,7.0,8.7716888984,10.0,10.5236851772,3.0,7.03317888578,16.0,15.4788686434,36.0,32.3202966054,233.0,185.343269348,692.0,616.939961751,1029.0,1024.25018311,273.0,288.166956584,201.0,166.034126282,368.0,336.008799235,303.0,283.743331909,103.0,87.8684018453,13.0,19.1339808305,20.0,20.7578523954,45.0,53.3205407461,458.0,397.780893962,625.0,612.98819987,734.0,643.510142008,131.0,131.625455221,105.0,91.9078509013,81.0,88.8016103109,64.0,45.5139726003,18.0,9.28981733322,3.0,8.44781764348,3.0,8.12541139126,2.0,5.76328365008,7.0,6.9550395906,24.0,15.7507926623,261.0,220.855692546,603.0,557.757904053,308.0,265.512278239,46.0,45.1633790334,33.0,29.8841161728,32.0,23.6967811584,20.0,12.7391109467,9.0,13.1296453476,2.0,4.63855544726,15.0,17.8462003072,14.0,7.81433838606,7.0,9.09392968814,30.0,31.2170435588,21.0,24.6896853447,13.0,9.76822296778,8.0,6.43981513381,2.0,4.16029876471,1.0,3.83577332894,5.0,8.33561297258,10.0,10.230445226,9.0,8.8914334774,10.0,8.57466117541,2.0,5.26776818434,1.0,8.25520058473,3.0,3.43217645089,5.0,3.55034667253,35.0,11.1786188086,3.0,5.78345646461,268.0,349.29103597,253.0,302.262903849,168.0,154.800109863,9.0,10.4251502752,222.0,214.379714966,48.0,54.7932020823,83.0,84.5161183675
2016-05-01 17:00:00,85.0,102.270417531,191.0,180.264053345,91.0,108.989198049,60.0,87.0496228536,239.0,224.83026886,284.0,277.924837748,304.0,301.660860697,390.0,382.539215088,482.0,476.076146444,146.0,165.354911804,84.0,66.962416331,10.0,5.90331025918,18.0,19.1434791883,29.0,25.0573987961,10.0,12.9626876513,20.0,26.968741099,313.0,320.945449829,580.0,529.201950073,683.0,613.604014079,858.0,729.403208415,1008.0,893.783457438,497.0,468.444605509,86.0,109.766090393,34.0,23.8790270487,2.0,4.50122561057,6.0,10.1472005844,11.0,17.9857988358,23.0,28.5410499573,5.0,5.03618971507,153.0,175.156166077,340.0,361.786987305,481.0,512.322489421,646.0,698.488026937,822.0,764.400838216,1025.0,895.288655599,741.0,639.114054362,629.0,548.291859945,251.0,216.66019694,13.0,10.9341536363,14.0,13.1054242452,9.0,7.32574868202,15.0,17.1162370046,30.0,35.070690155,222.0,219.050163269,721.0,705.463979085,1071.0,1055.65788778,278.0,294.579808553,204.0,167.704111735,409.0,362.349685669,314.0,306.021921794,81.0,94.629456838,24.0,23.6862610181,16.0,23.4020325343,61.0,55.5862649282,459.0,441.227310181,610.0,607.14142863,708.0,654.483093262,139.0,126.065968831,125.0,96.5218238831,109.0,94.2778142293,61.0,54.9067751567,11.0,12.407287995,11.0,11.6146624088,5.0,9.84683211644,8.0,6.86335285505,10.0,9.03485115369,21.0,19.9642685254,289.0,248.893529256,627.0,577.600697835,304.0,285.415252686,40.0,48.5540650686,38.0,37.1076018016,29.0,25.1672110558,18.0,14.7105925878,17.0,14.7482252121,6.0,5.51861842473,15.0,18.7697628339,18.0,9.41339011987,9.0,10.6238895257,46.0,35.4877869288,43.0,29.4426701864,13.0,11.2714108626,7.0,7.74444007874,2.0,4.80187578996,3.0,4.31928129991,6.0,9.22837781906,10.0,12.8162711461,7.0,9.82992362976,6.0,9.99660841624,1.0,6.33178838094,11.0,9.85210816065,2.0,3.99233575662,6.0,4.53562231859,40.0,13.394906044,6.0,6.05629460017,331.0,338.710962931,312.0,326.379786174,184.0,158.876413981,28.0,13.8220192591,198.0,219.455154419,112.0,58.3609046936,132.0,89.4880625407
2016-05-01 18:00:00,70.0,97.7245292664,162.0,186.32342275,121.0,106.117322286,55.0,80.8228060404,198.0,234.628181458,269.0,314.216257731,304.0,329.036371867,388.0,419.476155599,541.0,516.295801799,159.0,168.698514303,58.0,64.5638847351,1.0,6.66874361038,19.0,20.8545808792,23.0,26.0949319204,7.0,12.7871615092,28.0,26.6485207876,331.0,367.118611654,595.0,574.512517293,728.0,673.588806152,898.0,821.428273519,1234.0,1165.99698893,589.0,515.730870565,105.0,109.498500824,25.0,24.0238552094,8.0,5.26674743493,9.0,11.9529239337,22.0,18.5082414945,33.0,28.0847276052,2.0,5.13935150703,171.0,195.413711548,413.0,399.348154704,593.0,523.16108195,728.0,797.820648193,926.0,838.119496663,1093.0,1006.3487854,750.0,734.052368164,713.0,566.045420329,234.0,230.875147502,8.0,12.9788777033,14.0,15.4087977409,11.0,8.59598302841,18.0,18.4344509443,37.0,32.6979926427,218.0,234.142339071,867.0,801.144805908,1110.0,1171.09981283,292.0,283.661168416,132.0,152.665079753,397.0,365.924041748,324.0,318.636576335,102.0,94.0950571696,22.0,27.7899627686,18.0,31.3829008738,47.0,52.1284764608,459.0,440.506164551,632.0,615.836385091,551.0,581.29083252,112.0,113.898259481,100.0,94.8668708801,86.0,97.8623313904,53.0,54.1874949137,12.0,12.9515619278,4.0,14.5217367808,8.0,12.0522149404,6.0,8.26926438014,11.0,9.67123238246,30.0,19.6309487025,264.0,261.383295695,557.0,620.878499349,289.0,291.30166626,35.0,47.4509563446,38.0,34.5633236567,23.0,26.4491160711,23.0,17.4403818448,20.0,16.2590366999,7.0,7.18005855878,15.0,20.9330104192,12.0,9.62820541859,9.0,10.5771514575,32.0,32.4335886637,28.0,29.663230896,9.0,12.1450182597,9.0,8.30359093348,5.0,4.70904181401,5.0,4.70904181401,3.0,9.8484518528,9.0,15.0163695017,6.0,10.0283161004,3.0,11.6333405177,4.0,6.81291564306,6.0,11.9803217252,0.0,4.13851275047,0.0,5.04605482022,36.0,17.3129775524,6.0,5.63231903315,337.0,348.613957723,395.0,333.671910604,201.0,152.051205953,18.0,14.7193603516,246.0,221.386103312,38.0,63.3920180003,123.0,98.2423566182
2016-05-01 19:00:00,55.0,85.6817105611,138.0,161.721071879,90.0,101.04179128,37.0,78.0591201782,185.0,210.819867452,273.0,299.223124186,331.0,348.334014893,432.0,412.07464091,475.0,521.752217611,114.0,155.637204488,43.0,53.8090464274,4.0,6.79100410144,15.0,21.028889974,24.0,24.9132054647,7.0,11.5713780721,33.0,26.7000131607,337.0,363.05267334,576.0,579.261973063,669.0,631.75193278,733.0,769.809427897,1226.0,1218.36883545,564.0,507.196502686,81.0,104.079416911,16.0,22.093190829,3.0,6.60521356265,8.0,13.7935347557,14.0,18.7370185852,19.0,26.9170557658,1.0,5.40172719955,170.0,181.142117818,401.0,419.389226278,488.0,536.444925944,639.0,773.85240682,820.0,847.658854167,941.0,969.285369873,658.0,689.415405273,513.0,502.979003906,166.0,195.823471069,6.0,12.8266857465,11.0,15.6259888013,7.0,9.55940977732,10.0,18.3125359217,37.0,33.0846656164,230.0,213.871538798,748.0,788.233581543,910.0,990.008412679,191.0,229.542910258,95.0,124.604838053,298.0,330.408487956,262.0,279.484283447,78.0,86.9121932983,23.0,30.3020598094,18.0,33.8333463669,48.0,49.6323032379,402.0,425.945724487,493.0,556.223714193,419.0,457.101359049,68.0,97.9874483744,88.0,87.0366948446,92.0,85.42588679,68.0,51.2923755646,17.0,12.6296504339,8.0,16.3994150162,9.0,14.9117116928,5.0,9.64930868149,3.0,9.77276714643,30.0,20.3237867355,213.0,235.786117554,514.0,534.436828613,219.0,255.228411357,32.0,41.3762334188,25.0,33.9431966146,21.0,27.1086260478,10.0,17.8385944366,14.0,15.7474549611,6.0,8.60409641266,14.0,19.9731407166,8.0,10.0898152192,7.0,10.6939088504,28.0,32.251783371,17.0,28.5654602051,4.0,11.2341938019,6.0,9.48832297325,7.0,5.81115667025,3.0,5.78950222333,7.0,9.41938209534,3.0,14.8807172775,9.0,9.4965968132,4.0,10.6383713086,5.0,7.78392044703,3.0,11.9600615501,2.0,4.62478645643,0.0,5.26707470417,23.0,17.1332952181,5.0,6.73133444786,327.0,356.117004395,376.0,331.418879191,149.0,145.458337148,12.0,13.0248917739,220.0,212.745170593,48.0,58.5707632701,107.0,94.4318656921
2016-05-01 20:00:00,48.0,71.7717342377,102.0,136.72918574,50.0,85.4328536987,30.0,67.6885172526,134.0,165.969289144,241.0,262.257881165,318.0,331.069341024,431.0,429.867029826,447.0,492.485427856,109.0,129.672601064,27.0,39.795129776,5.0,6.33915718397,15.0,20.8985263507,22.0,24.3312565486,12.0,9.80883439382,35.0,27.2559283574,367.0,362.152053833,578.0,570.841115316,550.0,584.444407145,614.0,698.49319458,1311.0,1212.78605143,555.0,491.704162598,64.0,86.2142791748,16.0,19.5884094238,2.0,6.31070526441,7.0,13.2630963326,9.0,18.7746424675,17.0,25.4899841944,2.0,4.50683120886,171.0,192.007860819,428.0,430.765329997,462.0,503.134613037,634.0,707.086466471,698.0,754.615061442,791.0,869.474060059,611.0,606.527628581,389.0,408.788070679,144.0,163.950492859,7.0,11.8895169894,8.0,15.1910478274,11.0,9.33785700798,16.0,17.3949392637,20.0,30.0998322169,188.0,179.359703064,630.0,715.370371501,667.0,768.637268066,149.0,170.149251302,77.0,96.4699808757,271.0,271.683273315,224.0,234.314582825,84.0,72.3251164754,29.0,32.5469697316,16.0,37.1735223134,34.0,44.2046629588,319.0,361.715367635,402.0,450.840901693,386.0,373.062016805,57.0,74.3005339305,58.0,68.0268135071,64.0,71.7848478953,49.0,48.8142210642,9.0,11.8943568865,10.0,16.7941918373,10.0,14.9692805608,9.0,10.1021820704,9.0,8.69693096479,49.0,20.5157375336,145.0,189.491923014,433.0,442.072194417,173.0,206.606829325,33.0,36.5873384476,25.0,31.4393332799,18.0,25.4689807892,11.0,14.7350978851,6.0,15.6670459112,5.0,8.74978979429,7.0,19.2976385752,6.0,9.28427445889,12.0,9.81783119837,27.0,31.0859944026,28.0,23.9899975459,7.0,10.1036925316,5.0,8.57599234581,8.0,5.54356972377,6.0,5.24403357506,8.0,8.1304470698,9.0,13.4795341492,9.0,8.50969918569,4.0,8.81957117716,6.0,7.91579039892,6.0,12.4116094907,1.0,4.20749227206,1.0,4.39926230907,17.0,15.4216734568,3.0,6.30375111103,317.0,385.641504924,339.0,318.920692444,172.0,132.491977692,43.0,11.2537062963,208.0,213.688028971,115.0,50.7766094208,131.0,88.666431427
2016-05-01 21:00:00,32.0,60.128379186,44.0,124.391389211,50.0,69.3923301697,23.0,57.80956014,104.0,152.000094096,211.0,232.426760356,360.0,332.231608073,439.0,433.545049032,432.0,480.814300537,151.0,125.39515686,15.0,31.6501461665,7.0,6.75277535121,15.0,19.8428068161,15.0,22.1464440028,7.0,10.6742823124,25.0,27.8783651988,333.0,366.291341146,462.0,551.199686686,445.0,548.667409261,529.0,626.47076416,1049.0,1205.04457601,477.0,489.428222656,54.0,84.9299379985,11.0,17.0511876742,5.0,6.40663560232,10.0,12.412478288,9.0,17.845249176,20.0,25.7580696742,1.0,4.54910182953,152.0,203.939470927,360.0,429.29095459,345.0,466.723846436,519.0,669.008768717,565.0,723.705871582,823.0,882.283152262,515.0,573.38486735,424.0,372.991897583,124.0,133.85236613,11.0,11.2305541039,9.0,15.0050082207,8.0,10.1581126849,13.0,17.2385980288,18.0,28.1011368434,115.0,165.767822266,533.0,667.295054118,539.0,670.204406738,124.0,149.942621867,45.0,77.923353831,246.0,248.264846802,180.0,192.876447042,33.0,63.8672173818,51.0,39.8467140198,19.0,37.7646414439,35.0,38.791068395,258.0,300.949895223,289.0,365.67539978,260.0,300.211072286,32.0,60.8882369995,38.0,56.5564581553,53.0,65.5964304606,33.0,42.6898053487,12.0,11.9854722023,15.0,20.0763565699,11.0,15.2239747047,9.0,11.0227637291,11.0,9.25045792262,30.0,23.399977684,112.0,160.409762065,333.0,394.074239095,135.0,164.967203776,15.0,33.9740171432,21.0,28.9461650848,12.0,23.9184090296,12.0,15.1822487513,14.0,15.4473746618,4.0,9.51159890493,14.0,18.3473267555,3.0,7.31845764319,6.0,10.5679990451,24.0,28.5642795563,22.0,23.6877980232,8.0,10.3379073143,6.0,8.10169180234,4.0,6.05144540469,7.0,5.60291957855,5.0,9.04863071442,10.0,13.9711275101,7.0,9.01973144213,11.0,8.8548125426,4.0,8.77584075928,13.0,13.4211586316,2.0,4.32667334874,1.0,4.78532632192,62.0,14.7807290554,8.0,6.33070111275,373.0,444.142796834,333.0,356.124628703,187.0,146.726982117,7.0,13.8986362616,292.0,213.008504232,75.0,55.1878083547,146.0,96.8494338989
